agency_name,date,stock_price
YG,2020-09-15,58000
YG,2020-09-16,58300
YG,2020-09-17,56300
YG,2020-09-18,58000
YG,2020-09-21,55600
YG,2020-09-22,55200
YG,2020-09-23,55900
YG,2020-09-24,51900
YG,2020-09-25,50900
YG,2020-09-28,57000
YG,2020-09-29,58000
YG,2020-10-05,52500
YG,2020-10-06,51500
YG,2020-10-07,51600
YG,2020-10-08,49800
YG,2020-10-12,47600
YG,2020-10-13,48100
YG,2020-10-14,48150
YG,2020-10-15,44900
YG,2020-10-16,43850
YG,2020-10-19,42650
YG,2020-10-20,42950
YG,2020-10-21,42600
YG,2020-10-22,41700
YG,2020-10-23,41950
YG,2020-10-26,38700
YG,2020-10-27,40400
YG,2020-10-28,41150
YG,2020-10-29,40450
YG,2020-10-30,38700
YG,2020-11-02,39850
YG,2020-11-03,41000
YG,2020-11-04,41150
YG,2020-11-05,43850
YG,2020-11-06,42500
YG,2020-11-09,42950
YG,2020-11-10,43900
YG,2020-11-11,42800
YG,2020-11-12,43650
YG,2020-11-13,44350
YG,2020-11-16,45300
YG,2020-11-17,43850
YG,2020-11-18,44900
YG,2020-11-19,43850
YG,2020-11-20,44600
YG,2020-11-23,45450
YG,2020-11-24,47150
YG,2020-11-25,45950
YG,2020-11-26,45150
YG,2020-11-27,45050
YG,2020-11-30,43800
YG,2020-12-01,44050
YG,2020-12-02,43750
YG,2020-12-03,49050
YG,2020-12-04,46600
YG,2020-12-07,45550
YG,2020-12-08,45900
YG,2020-12-09,46650
YG,2020-12-10,45800
YG,2020-12-11,47300
YG,2020-12-14,46800
YG,2020-12-15,46750
YG,2020-12-16,46900
YG,2020-12-17,44900
YG,2020-12-18,45200
YG,2020-12-21,43800
YG,2020-12-22,42400
YG,2020-12-23,42800
YG,2020-12-24,43050
YG,2020-12-28,43450
YG,2020-12-29,44450
YG,2020-12-30,44700
YG,2021-01-04,44050
YG,2021-01-05,43300
YG,2021-01-06,43000
YG,2021-01-07,43000
YG,2021-01-08,45100
YG,2021-01-11,44000
YG,2021-01-12,45250
YG,2021-01-13,47000
YG,2021-01-14,47000
YG,2021-01-15,45500
YG,2021-01-18,45300
YG,2021-01-19,47050
YG,2021-01-20,51000
YG,2021-01-21,51200
YG,2021-01-22,52900
YG,2021-01-25,51800
YG,2021-01-26,52000
YG,2021-01-27,50400
YG,2021-01-28,47050
YG,2021-01-29,45350
YG,2021-02-01,45750
YG,2021-02-02,47500
YG,2021-02-03,49100
YG,2021-02-04,49050
YG,2021-02-05,49150
YG,2021-02-08,48900
YG,2021-02-09,46650
YG,2021-02-10,47150
YG,2021-02-15,47150
YG,2021-02-16,48550
YG,2021-02-17,48600
YG,2021-02-18,46900
YG,2021-02-19,46000
YG,2021-02-22,44800
YG,2021-02-23,46150
YG,2021-02-24,44700
YG,2021-02-25,46050
YG,2021-02-26,45700
YG,2021-03-02,45900
YG,2021-03-03,47100
YG,2021-03-04,49150
YG,2021-03-05,50300
YG,2021-03-08,49850
YG,2021-03-09,48500
YG,2021-03-10,47100
YG,2021-03-11,48400
YG,2021-03-12,48350
YG,2021-03-15,49250
YG,2021-03-16,49300
YG,2021-03-17,49750
YG,2021-03-18,48150
YG,2021-03-19,48000
YG,2021-03-22,47950
YG,2021-03-23,47550
YG,2021-03-24,46550
YG,2021-03-25,46250
YG,2021-03-26,45250
YG,2021-03-29,45100
YG,2021-03-30,45050
YG,2021-03-31,44500
YG,2021-04-01,45250
YG,2021-04-02,45300
YG,2021-04-05,46000
YG,2021-04-06,46150
YG,2021-04-07,46200
YG,2021-04-08,46200
YG,2021-04-09,45350
YG,2021-04-12,45100
YG,2021-04-13,45250
YG,2021-04-14,44900
YG,2021-04-15,44600
YG,2021-04-16,45100
YG,2021-04-19,44950
YG,2021-04-20,45200
YG,2021-04-21,44500
YG,2021-04-22,44550
YG,2021-04-23,43850
YG,2021-04-26,44500
YG,2021-04-27,43850
YG,2021-04-28,42950
YG,2021-04-29,42400
YG,2021-04-30,41550
YG,2021-05-03,41000
YG,2021-05-04,40950
YG,2021-05-06,40600
YG,2021-05-07,41900
YG,2021-05-10,41900
YG,2021-05-11,41500
YG,2021-05-12,44500
YG,2021-05-13,44900
YG,2021-05-14,45100
YG,2021-05-17,46100
YG,2021-05-18,47250
YG,2021-05-20,48350
YG,2021-05-21,47950
YG,2021-05-24,49050
YG,2021-05-25,50000
YG,2021-05-26,50000
YG,2021-05-27,50500
YG,2021-05-28,49400
YG,2021-05-31,50900
YG,2021-06-01,50900
YG,2021-06-02,51000
YG,2021-06-03,50400
YG,2021-06-04,49900
YG,2021-06-07,50000
YG,2021-06-08,47950
YG,2021-06-09,48350
YG,2021-06-10,47900
YG,2021-06-11,49750
YG,2021-06-14,50700
YG,2021-06-15,52400
YG,2021-06-16,52700
YG,2021-06-17,53700
YG,2021-06-18,54800
YG,2021-06-21,52800
YG,2021-06-22,52200
YG,2021-06-23,55300
YG,2021-06-24,54200
YG,2021-06-25,51100
YG,2021-06-28,50400
YG,2021-06-29,50400
YG,2021-06-30,51200
YG,2021-07-01,51900
YG,2021-07-02,51400
YG,2021-07-05,52600
YG,2021-07-06,52700
YG,2021-07-07,51200
YG,2021-07-08,50500
YG,2021-07-09,49400
YG,2021-07-12,50000
YG,2021-07-13,53600
YG,2021-07-14,55400
YG,2021-07-15,55700
YG,2021-07-16,56900
YG,2021-07-19,56600
YG,2021-07-20,54300
YG,2021-07-21,56200
YG,2021-07-22,55800
YG,2021-07-23,56200
YG,2021-07-26,56500
YG,2021-07-27,54400
YG,2021-07-28,53800
YG,2021-07-29,54100
YG,2021-07-30,52700
YG,2021-08-02,53700
YG,2021-08-03,52800
YG,2021-08-04,55000
YG,2021-08-05,54400
YG,2021-08-06,57200
YG,2021-08-09,57700
YG,2021-08-10,55500
YG,2021-08-11,55200
YG,2021-08-12,61600
YG,2021-08-13,61300
YG,2021-08-17,59300
YG,2021-08-18,59600
YG,2021-08-19,58700
YG,2021-08-20,55400
YG,2021-08-23,58200
YG,2021-08-24,60000
YG,2021-08-25,60200
YG,2021-08-26,62100
YG,2021-08-27,60800
YG,2021-08-30,60000
YG,2021-08-31,60600
YG,2021-09-01,60600
YG,2021-09-02,59000
YG,2021-09-03,57500
YG,2021-09-06,58300
YG,2021-09-07,58500
YG,2021-09-08,56000
YG,2021-09-09,56200
YG,2021-09-10,55300
YG,2021-09-13,53000
YG,2021-09-14,53800
YG,2021-09-15,53400
YG,2021-09-16,54500
YG,2021-09-17,54500
YG,2021-09-23,52800
YG,2021-09-24,52900
YG,2021-09-27,53200
YG,2021-09-28,56300
YG,2021-09-29,58000
YG,2021-09-30,61800
YG,2021-10-01,61600
YG,2021-10-05,64800
YG,2021-10-06,64700
YG,2021-10-07,65700
YG,2021-10-08,63300
YG,2021-10-12,59700
YG,2021-10-13,59800
YG,2021-10-14,62600
YG,2021-10-15,63000
YG,2021-10-18,63000
YG,2021-10-19,64300
YG,2021-10-20,67400
YG,2021-10-21,67200
YG,2021-10-22,65400
YG,2021-10-25,66500
YG,2021-10-26,70900
YG,2021-10-27,71500
YG,2021-10-28,68300
YG,2021-10-29,70300
YG,2021-11-01,70700
YG,2021-11-02,73000
YG,2021-11-03,70600
YG,2021-11-04,69800
YG,2021-11-05,70300
YG,2021-11-08,71400
YG,2021-11-09,73100
YG,2021-11-10,70700
YG,2021-11-11,72400
YG,2021-11-12,71500
YG,2021-11-15,70900
YG,2021-11-16,68500
YG,2021-11-17,69100
YG,2021-11-18,67000
YG,2021-11-19,65900
YG,2021-11-22,64100
YG,2021-11-23,62500
YG,2021-11-24,62700
YG,2021-11-25,60800
YG,2021-11-26,57900
YG,2021-11-29,56500
YG,2021-11-30,55700
YG,2021-12-01,55100
YG,2021-12-02,52900
YG,2021-12-03,55700
YG,2021-12-06,54400
YG,2021-12-07,56300
YG,2021-12-08,55400
YG,2021-12-09,56300
YG,2021-12-10,54800
YG,2021-12-13,54100
YG,2021-12-14,53700
YG,2021-12-15,53200
YG,2021-12-16,54200
YG,2021-12-17,53100
YG,2021-12-20,51600
YG,2021-12-21,52200
YG,2021-12-22,53600
YG,2021-12-23,53500
YG,2021-12-24,53400
YG,2021-12-27,54500
YG,2021-12-28,57100
YG,2021-12-29,55800
YG,2021-12-30,55700
YG,2022-01-03,56300
YG,2022-01-04,54800
YG,2022-01-05,53600
YG,2022-01-06,51600
YG,2022-01-07,51800
YG,2022-01-10,51000
YG,2022-01-11,50200
YG,2022-01-12,51100
YG,2022-01-13,50500
YG,2022-01-14,49200
YG,2022-01-17,49250
YG,2022-01-18,49050
YG,2022-01-19,46900
YG,2022-01-20,51000
YG,2022-01-21,51500
YG,2022-01-24,50000
YG,2022-01-25,49150
YG,2022-01-26,47700
YG,2022-01-27,45300
YG,2022-01-28,49000
YG,2022-02-03,50600
YG,2022-02-04,54100
YG,2022-02-07,55100
YG,2022-02-08,56600
YG,2022-02-09,56300
YG,2022-02-10,54700
YG,2022-02-11,55000
YG,2022-02-14,55000
YG,2022-02-15,54300
YG,2022-02-16,57300
YG,2022-02-17,57000
YG,2022-02-18,57400
YG,2022-02-21,61400
YG,2022-02-22,61800
YG,2022-02-23,61900
YG,2022-02-24,60900
YG,2022-02-25,64800
YG,2022-02-28,65700
YG,2022-03-02,66200
YG,2022-03-03,64700
YG,2022-03-04,65500
YG,2022-03-07,65600
YG,2022-03-08,63800
YG,2022-03-10,67000
YG,2022-03-11,68300
YG,2022-03-14,67200
YG,2022-03-15,67400
YG,2022-03-16,66700
YG,2022-03-17,65900
YG,2022-03-18,66300
YG,2022-03-21,65800
YG,2022-03-22,69400
YG,2022-03-23,68300
YG,2022-03-24,69100
YG,2022-03-25,68900
YG,2022-03-28,67000
YG,2022-03-29,66800
YG,2022-03-30,68600
YG,2022-03-31,68400
YG,2022-04-01,71100
YG,2022-04-04,70300
YG,2022-04-05,65800
YG,2022-04-06,64400
YG,2022-04-07,62300
YG,2022-04-08,62800
YG,2022-04-11,61900
YG,2022-04-12,62800
YG,2022-04-13,62900
YG,2022-04-14,61400
YG,2022-04-15,64000
YG,2022-04-18,60000
YG,2022-04-19,60100
YG,2022-04-20,59200
YG,2022-04-21,58400
YG,2022-04-22,56700
YG,2022-04-25,55900
YG,2022-04-26,57200
YG,2022-04-27,58000
YG,2022-04-28,56500
YG,2022-04-29,57000
YG,2022-05-02,56500
YG,2022-05-03,57500
YG,2022-05-04,58100
YG,2022-05-06,57500
YG,2022-05-09,55100
YG,2022-05-10,55300
YG,2022-05-11,55800
YG,2022-05-12,52000
YG,2022-05-13,53900
YG,2022-05-16,55200
YG,2022-05-17,55800
YG,2022-05-18,55600
YG,2022-05-19,54700
YG,2022-05-20,55700
YG,2022-05-23,54600
YG,2022-05-24,53900
YG,2022-05-25,55100
YG,2022-05-26,54400
YG,2022-05-27,55500
YG,2022-05-30,56400
YG,2022-05-31,56600
YG,2022-06-02,55700
YG,2022-06-03,56000
YG,2022-06-07,54700
YG,2022-06-08,57000
YG,2022-06-09,57500
YG,2022-06-10,57100
YG,2022-06-13,53800
YG,2022-06-14,52700
YG,2022-06-15,48800
YG,2022-06-16,49250
YG,2022-06-17,48350
YG,2022-06-20,47000
YG,2022-06-21,47100
YG,2022-06-22,43450
YG,2022-06-23,41850
YG,2022-06-24,44700
YG,2022-06-27,45950
YG,2022-06-28,45300
YG,2022-06-29,45050
YG,2022-06-30,44150
YG,2022-07-01,43600
YG,2022-07-04,44600
YG,2022-07-05,46050
YG,2022-07-06,48950
YG,2022-07-07,49000
YG,2022-07-08,49650
YG,2022-07-11,50800
YG,2022-07-12,50600
YG,2022-07-13,51500
YG,2022-07-14,53500
YG,2022-07-15,53500
YG,2022-07-18,53700
YG,2022-07-19,54300
YG,2022-07-20,54100
YG,2022-07-21,54300
YG,2022-07-22,54100
YG,2022-07-25,56100
YG,2022-07-26,54200
YG,2022-07-27,54000
YG,2022-07-28,54500
YG,2022-07-29,55100
YG,2022-08-01,54700
YG,2022-08-02,54900
YG,2022-08-03,55900
YG,2022-08-04,55900
YG,2022-08-05,55500
YG,2022-08-08,56700
YG,2022-08-09,59500
YG,2022-08-10,58000
YG,2022-08-11,59500
YG,2022-08-12,61900
YG,2022-08-16,62400
YG,2022-08-17,60500
YG,2022-08-18,61300
YG,2022-08-19,58300
YG,2022-08-22,59100
YG,2022-08-23,56000
YG,2022-08-24,58200
YG,2022-08-25,61100
YG,2022-08-26,60400
YG,2022-08-29,57800
YG,2022-08-30,60100
YG,2022-08-31,60600
YG,2022-09-01,58500
YG,2022-09-02,58400
YG,2022-09-05,57400
YG,2022-09-06,57400
YG,2022-09-07,56300
YG,2022-09-08,57200
YG,2022-09-13,57000
YG,2022-09-14,53800
YG,2022-09-15,52100
YG,2022-09-16,53400
YG,2022-09-19,52500
YG,2022-09-20,51900
YG,2022-09-21,51200
YG,2022-09-22,50300
YG,2022-09-23,48450
YG,2022-09-26,47500
YG,2022-09-27,49350
YG,2022-09-28,45200
YG,2022-09-29,46450
YG,2022-09-30,48450
YG,2022-10-04,49200
YG,2022-10-05,46000
YG,2022-10-06,46200
YG,2022-10-07,45250
YG,2022-10-11,43050
YG,2022-10-12,44300
YG,2022-10-13,42350
YG,2022-10-14,45000
YG,2022-10-17,45350
YG,2022-10-18,45450
YG,2022-10-19,44050
YG,2022-10-20,43500
YG,2022-10-21,43550
YG,2022-10-24,43400
YG,2022-10-25,43400
YG,2022-10-26,42550
YG,2022-10-27,43450
YG,2022-10-28,42850
YG,2022-10-31,42750
YG,2022-11-01,42350
YG,2022-11-02,42250
YG,2022-11-03,41150
YG,2022-11-04,41450
YG,2022-11-07,41600
YG,2022-11-08,42500
YG,2022-11-09,41600
YG,2022-11-10,41250
YG,2022-11-11,42800
YG,2022-11-14,41000
YG,2022-11-15,41850
YG,2022-11-16,43300
YG,2022-11-17,42200
YG,2022-11-18,41100
YG,2022-11-21,40150
YG,2022-11-22,40300
YG,2022-11-23,40950
YG,2022-11-24,42900
YG,2022-11-25,42800
YG,2022-11-28,42450
YG,2022-11-29,44900
YG,2022-11-30,43900
YG,2022-12-01,45300
YG,2022-12-02,44950
YG,2022-12-05,45350
YG,2022-12-06,43650
YG,2022-12-07,44250
YG,2022-12-08,43950
YG,2022-12-09,45200
YG,2022-12-12,44900
YG,2022-12-13,44250
YG,2022-12-14,45300
YG,2022-12-15,44050
YG,2022-12-16,45300
YG,2022-12-19,46850
YG,2022-12-20,44250
YG,2022-12-21,44600
YG,2022-12-22,47750
YG,2022-12-23,46050
YG,2022-12-26,45350
YG,2022-12-27,45000
YG,2022-12-28,42800
YG,2022-12-29,43850
